COUNTRY_ID,COUNTRY_NAME,TYPE_ID,TYPE_NAME,NUMBER,QTY,TOKEN_ID,CAMISETA,POS,FULL_NAME,FIRST_NAME,LAST_NAME,SHIRT_NAME,DOB,CLUB,HEIGHT
27,Switzerland,2,Away,1,7,27201,23,MC,Shaqiri Xherdan,Xherdan,Shaqiri,Shaqiri,10/10/1991,Chicago Fire (USA),169
27,Switzerland,2,Away,2,16,27202,3,DF,Widmer Silvan,Silvan Dominic,Widmer,Widmer,5/3/1993,FSV Mainz 05 (GER),183
27,Switzerland,2,Away,3,16,27203,4,DF,Elvedi Nico,Nico,Elvedi,Elvedi,30/9/1996,VfL Borussia Mönchengladbach (GER),187
27,Switzerland,2,Away,4,16,27204,5,DF,Akanji Manuel,Manuel Obafemi,Akanji,Akanji,19/7/1995,Manchester City FC (ENG),186
27,Switzerland,2,Away,5,16,27205,6,MC,Zakaria Denis,Denis Lemi,Zakaria Lako Lado,Zakaria,20/11/1996,Chelsea FC (ENG),189
27,Switzerland,2,Away,6,16,27206,7,DC,Embolo Breel,Breel Donald,Embolo,Embolo,14/2/1997,AS Monaco (FRA),184
27,Switzerland,2,Away,7,16,27207,8,MC,Freuler Remo,Remo Marco,Freuler,Freuler,15/4/1992,Nottingham Forest FC (ENG),181
27,Switzerland,2,Away,8,16,27208,9,DC,Seferovic Haris,Haris,Seferovic,Seferovic,22/2/1992,Galatasaray SK (TUR),186
27,Switzerland,2,Away,9,16,27209,10,MC,Xhaka Granit,Granit,Xhaka,Xhaka,27/9/1992,Arsenal FC (ENG),183
27,Switzerland,2,Away,10,16,27210,11,DF,Steffen Renato,Renato,Steffen,Steffen,3/11/1991,FC Lugano (SUI),170
27,Switzerland,2,Away,11,16,27211,13,DF,Rodriguez Ricardo,Ricardo Ivan,Rodriguez Araya,Rodriguez,25/8/1992,Torino FC (ITA),180
27,Switzerland,2,Away,12,16,27212,15,MC,Sow Djibril,Mohameth Djibril Ibrahima,Sow,Sow,6/2/1997,Eintracht Frankfurt (GER),183
27,Switzerland,2,Away,13,16,27213,17,DC,Vargas Ruben,Ruben Estephan,Vargas Maritnez,Vargas,5/8/1998,FC Augsburg (GER),179
27,Switzerland,2,Away,14,16,27214,22,DF,Schaer Fabian,Fabian Lukas,Schär,Schär,20/12/1991,Newcastle United FC (ENG),186
27,Switzerland,2,Away,15,16,27215,2,DF,Fernandes Edimilson,Edimilson,Fernandes Ribeiro,Fernandes,15/4/1996,FSV Mainz 05 (GER),190
27,Switzerland,2,Away,16,22,27216,14,MC,Aebischer Michel,Michel,Aebischer,Aebischer,6/1/1997,Bologna FC (ITA),183
27,Switzerland,2,Away,17,22,27217,16,MC,Fassnacht Christian,Christian Andreas,Fassnacht,Fassnacht,11/11/1993,BSC Young Boys (SUI),185
27,Switzerland,2,Away,18,22,27218,18,DF,Coemert Eray,Eray Ervin,Cömert,Cömert,4/2/1998,Valencia CF (ESP),183
27,Switzerland,2,Away,19,22,27219,19,DC,Okafor Noah,Noah Arinzechukwu,Okafor,Okafor,24/5/2000,FC Red Bull Salzburg (AUT),185
27,Switzerland,2,Away,20,22,27220,20,MC,Frei Fabian,Fabian,Frei,Frei,8/1/1989,FC Basel (SUI),183
27,Switzerland,2,Away,21,22,27221,25,MC,Rieder Fabian,Fabian,Rieder,Rieder,16/2/2002,BSC Young Boys (SUI),181
27,Switzerland,2,Away,22,22,27222,26,MC,Jashari Ardon,Ardon,Jashari,Jashari,30/7/2002,FC Luzern (SUI),181
27,Switzerland,2,Away,23,0,27223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27,Switzerland,3,Goalkeeper,1,28,27301,1,PO,Sommer Yann,Yann,Sommer,Sommer,17/12/1988,VfL Borussia Mönchengladbach (GER),183
27,Switzerland,3,Goalkeeper,2,55,27302,12,PO,Omlin Jonas,Jonas,Omlin,Omlin,10/1/1994,Montpellier HSC (FRA),190
27,Switzerland,3,Goalkeeper,3,55,27303,21,PO,Kobel Gregor,Gregor,Kobel,Kobel,6/12/1997,Borussia Dortmund (GER),194
27,Switzerland,3,Goalkeeper,4,52,27304,24,PO,Koehn Philipp,Philipp Francois,Köhn,Köhn,2/4/1998,FC Red Bull Salzburg (AUT),190
28,Cameroon,1,Home,1,5,28101,13,DC,Choupo-Moting Eric Maxim,Eric Maxim,Choupo-Moting,Choupo-Moting,23/3/1989,FC Bayern München (GER),191
28,Cameroon,1,Home,2,11,28102,3,DF,Nkoulou Nicolas,Nicolas Julio,Nkoulou Ndoubena,Nkoulou,27/3/1990,Aris Thessaloniki FC (GRE),185
28,Cameroon,1,Home,3,11,28103,4,DF,Wooh Christopher,Christopher Maurice,Wooh,Wooh,18/9/2001,Stade Rennais FC (FRA),191
28,Cameroon,1,Home,4,11,28104,5,MC,Ondoua Gael,Gael,Bella Ondoua,Ondoua,4/11/1995,Hannover 96 (GER),185
28,Cameroon,1,Home,5,11,28105,6,DC,Moumi Ngamaleu Nicolas,Nicolas Brice,Moumi Ngamaleu,Ngamaleu,9/7/1994,FC Dynamo Moscow (RUS),181
28,Cameroon,1,Home,6,11,28106,8,MC,Zambo Anguissa Andre-Frank,Andre Frank,Zambo Anguissa,Anguissa,16/11/1995,SSC Napoli (ITA),184
28,Cameroon,1,Home,7,11,28107,10,DC,Aboubakar Vincent,Vincent,Aboubakar,Aboubakar,22/1/1992,Al Nassr FC (KSA),176
28,Cameroon,1,Home,8,11,28108,12,DC,Toko Ekambi Karl,Karl Louis-Brillant,Toko Ekambi,Toko-Ekambi,14/9/1992,Olympique Lyon (FRA),183
28,Cameroon,1,Home,9,11,28109,14,MC,Oum Gouet Samuel,Samuel Yves,Oum Gouet,Oum,14/12/1997,KV Mechelen (BEL),185
28,Cameroon,1,Home,10,11,28110,18,MC,Hongla Martin,Martin,Hongla Yma Ii,Hongla,16/3/1998,Hellas Verona FC (ITA),182
28,Cameroon,1,Home,11,11,28111,19,DF,Fai Collins,Ngoran Suiru,Fai Collins,Fai,13/8/1992,Al Tai FC (KSA),165
28,Cameroon,1,Home,12,11,28112,20,DC,Mbeumo Bryan,Bryan Tetsadong Marceau,Mbeumo,Mbeumo,7/8/1999,Brentford FC (ENG),173
28,Cameroon,1,Home,13,11,28113,21,DF,Castelletto Jean-Charles,Jean-Charles Victor,Castelletto,Castelletto,26/1/1995,FC Nantes (FRA),186
28,Cameroon,1,Home,14,11,28114,25,DF,Nouhou Tolo,Tolo,Nouhou,Nouhou,23/6/1997,Seattle Sounders FC (USA),178
28,Cameroon,1,Home,15,11,28115,2,DF,Ngom Mbekeli Jerome,Jerome,Ngom Mbekeli,Ngom,30/9/1998,APEJES De Mfou (CMR),174
28,Cameroon,1,Home,16,15,28116,7,MC,Nkoudou Georges-Kevin,Georges Kevin,Nkoudou Mbida,Nkoudou,13/2/1995,Besiktas JK (TUR),172
28,Cameroon,1,Home,17,15,28117,9,DC,Nsame Jean-Pierre,Jean Pierre Junior,Nsame,Nsame,1/5/1993,BSC Young Boys (SUI),188
28,Cameroon,1,Home,18,15,28118,11,DC,Bassogog Christian,Christian,Mougang Bassogog,Bassogog,18/10/1995,Shanghai Shenhua FC (CHN),178
28,Cameroon,1,Home,19,15,28119,15,MC,Kunde Pierre,Pierre,Kunde Malong,Kunde Malong,26/7/1995,Olympiacos Piraeus FC (GRE),180
28,Cameroon,1,Home,20,15,28120,17,DF,Mbaizo Olivier,Olivier,Mbaissidara Mbaizo,Mbaizo,15/8/1997,Philadelphia Union (USA),178
28,Cameroon,1,Home,21,15,28121,22,MC,Ntcham Olivier,Jules Olivier,Ntcham,Ntcham,9/2/1996,Swansea City AFC (WAL),180
28,Cameroon,1,Home,22,15,28122,24,DF,Ebosse Enzo,Enzo Jacques Rodolphe,Ebosse,Ebosse,11/3/1999,Udinese (ITA),185
28,Cameroon,1,Home,23,15,28123,26,MC,Marou Souaibou,Souaibou,Marou,Souaibou,3/12/2000,Coton Sport FC (CMR),180
28,Cameroon,2,Away,1,5,28201,13,DC,Choupo-Moting Eric Maxim,Eric Maxim,Choupo-Moting,Choupo-Moting,23/3/1989,FC Bayern München (GER),191
28,Cameroon,2,Away,2,22,28202,3,DF,Nkoulou Nicolas,Nicolas Julio,Nkoulou Ndoubena,Nkoulou,27/3/1990,Aris Thessaloniki FC (GRE),185
28,Cameroon,2,Away,3,22,28203,4,DF,Wooh Christopher,Christopher Maurice,Wooh,Wooh,18/9/2001,Stade Rennais FC (FRA),191
28,Cameroon,2,Away,4,22,28204,5,MC,Ondoua Gael,Gael,Bella Ondoua,Ondoua,4/11/1995,Hannover 96 (GER),185
28,Cameroon,2,Away,5,22,28205,6,DC,Moumi Ngamaleu Nicolas,Nicolas Brice,Moumi Ngamaleu,Ngamaleu,9/7/1994,FC Dynamo Moscow (RUS),181
28,Cameroon,2,Away,6,22,28206,8,MC,Zambo Anguissa Andre-Frank,Andre Frank,Zambo Anguissa,Anguissa,16/11/1995,SSC Napoli (ITA),184
28,Cameroon,2,Away,7,22,28207,10,DC,Aboubakar Vincent,Vincent,Aboubakar,Aboubakar,22/1/1992,Al Nassr FC (KSA),176
28,Cameroon,2,Away,8,22,28208,12,DC,Toko Ekambi Karl,Karl Louis-Brillant,Toko Ekambi,Toko-Ekambi,14/9/1992,Olympique Lyon (FRA),183
28,Cameroon,2,Away,9,22,28209,14,MC,Oum Gouet Samuel,Samuel Yves,Oum Gouet,Oum,14/12/1997,KV Mechelen (BEL),185
28,Cameroon,2,Away,10,22,28210,18,MC,Hongla Martin,Martin,Hongla Yma Ii,Hongla,16/3/1998,Hellas Verona FC (ITA),182
28,Cameroon,2,Away,11,22,28211,19,DF,Fai Collins,Ngoran Suiru,Fai Collins,Fai,13/8/1992,Al Tai FC (KSA),165
28,Cameroon,2,Away,12,22,28212,20,DC,Mbeumo Bryan,Bryan Tetsadong Marceau,Mbeumo,Mbeumo,7/8/1999,Brentford FC (ENG),173
28,Cameroon,2,Away,13,22,28213,21,DF,Castelletto Jean-Charles,Jean-Charles Victor,Castelletto,Castelletto,26/1/1995,FC Nantes (FRA),186
28,Cameroon,2,Away,14,22,28214,25,DF,Nouhou Tolo,Tolo,Nouhou,Nouhou,23/6/1997,Seattle Sounders FC (USA),178
28,Cameroon,2,Away,15,22,28215,2,DF,Ngom Mbekeli Jerome,Jerome,Ngom Mbekeli,Ngom,30/9/1998,APEJES De Mfou (CMR),174
28,Cameroon,2,Away,16,30,28216,7,MC,Nkoudou Georges-Kevin,Georges Kevin,Nkoudou Mbida,Nkoudou,13/2/1995,Besiktas JK (TUR),172
28,Cameroon,2,Away,17,30,28217,9,DC,Nsame Jean-Pierre,Jean Pierre Junior,Nsame,Nsame,1/5/1993,BSC Young Boys (SUI),188
28,Cameroon,2,Away,18,30,28218,11,DC,Bassogog Christian,Christian,Mougang Bassogog,Bassogog,18/10/1995,Shanghai Shenhua FC (CHN),178
28,Cameroon,2,Away,19,30,28219,15,MC,Kunde Pierre,Pierre,Kunde Malong,Kunde Malong,26/7/1995,Olympiacos Piraeus FC (GRE),180
28,Cameroon,2,Away,20,30,28220,17,DF,Mbaizo Olivier,Olivier,Mbaissidara Mbaizo,Mbaizo,15/8/1997,Philadelphia Union (USA),178
28,Cameroon,2,Away,21,30,28221,22,MC,Ntcham Olivier,Jules Olivier,Ntcham,Ntcham,9/2/1996,Swansea City AFC (WAL),180
28,Cameroon,2,Away,22,30,28222,24,DF,Ebosse Enzo,Enzo Jacques Rodolphe,Ebosse,Ebosse,11/3/1999,Udinese (ITA),185
28,Cameroon,2,Away,23,30,28223,26,MC,Marou Souaibou,Souaibou,Marou,Souaibou,3/12/2000,Coton Sport FC (CMR),180
28,Cameroon,3,Goalkeeper,1,110,28301,23,PO,Onana Andre,Andre,Onana Onana,Onana,2/4/1996,FC Internazionale (ITA),190
28,Cameroon,3,Goalkeeper,2,220,28302,1,PO,Ngapandouetnbu Simon,Simon Brady,Ngapandouetnbu,Ngapandouetnbu,12/4/2003,Olympique Marseille (FRA),186
28,Cameroon,3,Goalkeeper,3,220,28303,16,PO,Epassy Devis,Devis Rogers,Epassy Mboka,Epassy,2/2/1993,Abha Club (KSA),187
29,Portugal,1,Home,1,2,29101,7,DC,Cristiano Ronaldo,Cristiano Ronaldo,Dos Santos Aveiro,Ronaldo,5/2/1985,Manchester United FC (ENG),185
29,Portugal,1,Home,2,5,29102,3,DF,Pepe,Kepler Laveran,De Lima Ferreira,Pepe,26/2/1983,FC Porto (POR),188
29,Portugal,1,Home,3,5,29103,4,DF,Ruben Dias,Rúben,Dos Santos Gato Alves Dias,Ruben Dias,14/5/1997,Manchester City FC (ENG),187
29,Portugal,1,Home,4,5,29104,8,MC,Bruno Fernandes,Bruno Miguel,Borges Fernandes,B. Fernandes,8/9/1994,Manchester United FC (ENG),183
29,Portugal,1,Home,5,5,29105,10,DC,Bernardo Silva,Bernardo,Mota Veiga De Carvalho E Silva,Bernardo,10/8/1994,Manchester City FC (ENG),173
29,Portugal,1,Home,6,5,29106,11,DC,Joao Felix,João,Félix Sequeira,João Félix,10/11/1999,CA Atlético Madrid (ESP),179
29,Portugal,1,Home,7,5,29107,13,DF,Danilo Pereira,Danilo Luis Hélio,Pereira,Danilo,9/9/1991,Paris Saint-Germain FC (FRA),188
29,Portugal,1,Home,8,5,29108,14,MC,William Carvalho,William,Silva De Carvalho,William,7/4/1992,Real Betis (ESP),190
29,Portugal,1,Home,9,5,29109,15,DC,Rafael Leao,Rafael Alexandre,Da Conceição Leão,R. Leão,10/6/1999,AC Milan (ITA),188
29,Portugal,1,Home,10,5,29110,16,MC,Vitinha,Vitor,Machado Ferreira,Vitinha,13/2/2000,Paris Saint-Germain FC (FRA),172
29,Portugal,1,Home,11,5,29111,17,MC,Joao Mario,João Mário,Naval Da Costa Eduardo,J. Mário,19/1/1993,SL Benfica (POR),179
29,Portugal,1,Home,12,5,29112,18,MC,Ruben Neves,Ruben Diogo,Silva Neves,R. Neves,13/3/1997,Wolverhampton Wanderers FC (ENG),180
29,Portugal,1,Home,13,5,29113,19,DF,Nuno Mendes,Nuno Alexandre,Tavares Mendes,N. Mendes,19/6/2002,Paris Saint-Germain FC (FRA),176
29,Portugal,1,Home,14,5,29114,20,DF,Joao Cancelo,João Pedro,Cavaco Cancelo,João Cancelo,27/5/1994,Manchester City FC (ENG),182
29,Portugal,1,Home,15,5,29115,2,DF,Diogo Dalot,José Diogo,Dalot Teixeira,Dalot,18/3/1999,Manchester United FC (ENG),184
29,Portugal,1,Home,16,8,29116,5,DF,Raphael Guerreiro,Raphael Adelino José,Guerreiro,Raphael,22/12/1993,Borussia Dortmund (GER),170
29,Portugal,1,Home,17,8,29117,6,MC,Joao Palhinha,João Maria,Lobo Alves Palhinha Gonçalves,Palhinha,9/7/1995,Fulham FC (ENG),190
29,Portugal,1,Home,18,8,29118,9,DC,Andre Silva,André Miguel,Valente Da Silva,André Silva,6/11/1995,RB Leipzig (GER),184
29,Portugal,1,Home,19,8,29119,21,DC,Ricardo Horta,Ricardo Jorge,Da Luz Horta,R. Horta,15/9/1994,SC Braga (POR),173
29,Portugal,1,Home,20,8,29120,23,MC,Matheus Nunes,Matheus Luís,Nunes,Matheus N.,27/8/1998,Wolverhampton Wanderers FC (ENG),181
29,Portugal,1,Home,21,8,29121,24,DF,Antonio Silva,António João,Pereira De Albuquerque Tavares,António S.,30/10/2003,SL Benfica (POR),187
29,Portugal,1,Home,22,8,29122,25,MC,Otavio,Otávio Edmilson,Da Silva Monteiro,Otávio,9/2/1995,FC Porto (POR),172
29,Portugal,1,Home,23,8,29123,26,DC,Goncalo Ramos,Gonçalo,Matias Ramos,G. Ramos,20/6/2001,SL Benfica (POR),185
29,Portugal,2,Away,1,5,29201,7,DC,Cristiano Ronaldo,Cristiano Ronaldo,Dos Santos Aveiro,Ronaldo,5/2/1985,Manchester United FC (ENG),185
29,Portugal,2,Away,2,22,29202,3,DF,Pepe,Kepler Laveran,De Lima Ferreira,Pepe,26/2/1983,FC Porto (POR),188
29,Portugal,2,Away,3,22,29203,4,DF,Ruben Dias,Rúben,Dos Santos Gato Alves Dias,Ruben Dias,14/5/1997,Manchester City FC (ENG),187
29,Portugal,2,Away,4,22,29204,8,MC,Bruno Fernandes,Bruno Miguel,Borges Fernandes,B. Fernandes,8/9/1994,Manchester United FC (ENG),183
29,Portugal,2,Away,5,22,29205,10,DC,Bernardo Silva,Bernardo,Mota Veiga De Carvalho E Silva,Bernardo,10/8/1994,Manchester City FC (ENG),173
29,Portugal,2,Away,6,22,29206,11,DC,Joao Felix,João,Félix Sequeira,João Félix,10/11/1999,CA Atlético Madrid (ESP),179
29,Portugal,2,Away,7,22,29207,13,DF,Danilo Pereira,Danilo Luis Hélio,Pereira,Danilo,9/9/1991,Paris Saint-Germain FC (FRA),188
29,Portugal,2,Away,8,22,29208,14,MC,William Carvalho,William,Silva De Carvalho,William,7/4/1992,Real Betis (ESP),190
29,Portugal,2,Away,9,22,29209,15,DC,Rafael Leao,Rafael Alexandre,Da Conceição Leão,R. Leão,10/6/1999,AC Milan (ITA),188
29,Portugal,2,Away,10,22,29210,16,MC,Vitinha,Vitor,Machado Ferreira,Vitinha,13/2/2000,Paris Saint-Germain FC (FRA),172
29,Portugal,2,Away,11,22,29211,17,MC,Joao Mario,João Mário,Naval Da Costa Eduardo,J. Mário,19/1/1993,SL Benfica (POR),179
29,Portugal,2,Away,12,22,29212,18,MC,Ruben Neves,Ruben Diogo,Silva Neves,R. Neves,13/3/1997,Wolverhampton Wanderers FC (ENG),180
29,Portugal,2,Away,13,22,29213,19,DF,Nuno Mendes,Nuno Alexandre,Tavares Mendes,N. Mendes,19/6/2002,Paris Saint-Germain FC (FRA),176
29,Portugal,2,Away,14,22,29214,20,DF,Joao Cancelo,João Pedro,Cavaco Cancelo,João Cancelo,27/5/1994,Manchester City FC (ENG),182
29,Portugal,2,Away,15,22,29215,2,DF,Diogo Dalot,José Diogo,Dalot Teixeira,Dalot,18/3/1999,Manchester United FC (ENG),184
29,Portugal,2,Away,16,30,29216,5,DF,Raphael Guerreiro,Raphael Adelino José,Guerreiro,Raphael,22/12/1993,Borussia Dortmund (GER),170
29,Portugal,2,Away,17,30,29217,6,MC,Joao Palhinha,João Maria,Lobo Alves Palhinha Gonçalves,Palhinha,9/7/1995,Fulham FC (ENG),190
29,Portugal,2,Away,18,30,29218,9,DC,Andre Silva,André Miguel,Valente Da Silva,André Silva,6/11/1995,RB Leipzig (GER),184
29,Portugal,2,Away,19,30,29219,21,DC,Ricardo Horta,Ricardo Jorge,Da Luz Horta,R. Horta,15/9/1994,SC Braga (POR),173
29,Portugal,2,Away,20,30,29220,23,MC,Matheus Nunes,Matheus Luís,Nunes,Matheus N.,27/8/1998,Wolverhampton Wanderers FC (ENG),181
29,Portugal,2,Away,21,30,29221,24,DF,Antonio Silva,António João,Pereira De Albuquerque Tavares,António S.,30/10/2003,SL Benfica (POR),187
29,Portugal,2,Away,22,30,29222,25,MC,Otavio,Otávio Edmilson,Da Silva Monteiro,Otávio,9/2/1995,FC Porto (POR),172
29,Portugal,2,Away,23,30,29223,26,DC,Goncalo Ramos,Gonçalo,Matias Ramos,G. Ramos,20/6/2001,SL Benfica (POR),185
29,Portugal,3,Goalkeeper,1,110,29301,22,PO,Diogo Costa,Diogo,Meireles Da Costa,Diogo Costa,19/9/1999,FC Porto (POR),192
29,Portugal,3,Goalkeeper,2,220,29302,12,PO,Jose Sa,José Pedro,Malheiro De Sá,José Sá,17/1/1993,Wolverhampton Wanderers FC (ENG),192
29,Portugal,3,Goalkeeper,3,220,29303,1,PO,Rui Patricio,Rui Pedro,Dos Santos Patrício,Rui Patricio,15/2/1988,AS Roma (ITA),189
30,Ghana,1,Home,1,8,30101,5,MC,Partey Thomas,Thomas Teye,Partey,Partey,13/6/1993,Arsenal FC (ENG),185
30,Ghana,1,Home,2,22,30102,2,DF,Lamptey Tariq,Tariq Kwame Nii-Lante,Lamptey,Tariq,30/9/2000,Brighton & Hove Albion FC (ENG),170
30,Ghana,1,Home,3,22,30103,3,DF,Odoi Denis,Denis Frimpong,Odoi,Odoi,27/5/1988,Club Brugge (BEL),178
30,Ghana,1,Home,4,22,30104,4,DF,Salisu Mohammed,Mohammed Salisu,Abdul Karim,Salisu,19/4/1999,Southampton FC (ENG),191
30,Ghana,1,Home,5,22,30105,6,MC,Owusu Elisha,Elisha,Owusu,Owusu,7/11/1997,KAA Gent (BEL),182
30,Ghana,1,Home,6,22,30106,9,DC,Ayew Jordan,Jordan Pierre,Ayew,J. Ayew,11/9/1991,Crystal Palace FC (ENG),182
30,Ghana,1,Home,7,22,30107,10,DC,Ayew Andre,André Morgan Rami,Ayew,A. Ayew,17/12/1989,Al Sadd SC (QAT),175
30,Ghana,1,Home,8,22,30108,17,DF,Baba Abdul Rahman,Abdul Rahman,Baba,Baba,2/7/1994,Reading FC (ENG),180
30,Ghana,1,Home,9,22,30109,18,DF,Amartey Daniel,Daniel,Amartey,Amartey,21/12/1994,Leicester City FC (ENG),186
30,Ghana,1,Home,10,22,30110,19,DC,Williams Inaki,Iñaki,Williams Arthuer,Iñaki,15/6/1994,Athletic Club (ESP),186
30,Ghana,1,Home,11,22,30111,20,MC,Kudus Mohammed,Kudus,Mohammed,Kudus,2/8/2000,AFC Ajax (NED),175
30,Ghana,1,Home,12,22,30112,22,MC,Sulemana Kamaldeen,Kamaldeen,Sulemana,Sulemana,15/2/2002,Stade Rennais FC (FRA),174
30,Ghana,1,Home,13,22,30113,23,DF,Djiku Alexander,Alexander Kwabena Baidooh,Djiku,Djiku,9/8/1994,RC Strasbourg (FRA),182
30,Ghana,1,Home,14,22,30114,25,DC,Semenyo Antoine,Antoine Serlom,Semenyo,Semenyo,7/1/2000,Bristol City FC (ENG),172
30,Ghana,1,Home,15,22,30115,7,MC,Issahaku Fatawu,Abdul Fatawu,Issahaku,Fatawu,8/3/2004,Sporting CP (POR),177
30,Ghana,1,Home,16,30,30116,8,MC,Kyereh Daniel-Kofi,Daniel-Kofi,Kyereh,Kyere,8/3/1996,SC Freiburg (GER),179
30,Ghana,1,Home,17,30,30117,11,MC,Bukari Osman,Osman,Bukari,Osman,13/12/1998,FK Crvena Zvezda (SRB),170
30,Ghana,1,Home,18,30,30118,13,MC,Afriyie Daniel,Daniel,Afriyie Bernieh,Bernieh,26/6/2001,Hearts Of Oak SC (GHA),170
30,Ghana,1,Home,19,30,30119,14,DF,Mensah Gideon,Gideon,Mensah,Mensah,18/7/1998,AJ Auxerre (FRA),178
30,Ghana,1,Home,20,30,30120,15,DF,Aidoo Joseph,Joseph,Aidoo,Aidoo,29/9/1995,RC Celta Vigo (ESP),184
30,Ghana,1,Home,21,30,30121,21,MC,Abdul Samed Salis,Salis,Abdul Samed,Salis,26/3/2000,RC Lens (FRA),179
30,Ghana,1,Home,22,30,30122,24,MC,Sowah Kamal,Kamal,Sowah,Sowah,9/1/2000,Club Brugge (BEL),179
30,Ghana,1,Home,23,30,30123,26,DF,Alidu Seidu,Seidu,Alidu,Seidu,4/6/2000,Clermont Foot (FRA),173
30,Ghana,2,Away,1,7,30201,5,MC,Partey Thomas,Thomas Teye,Partey,Partey,13/6/1993,Arsenal FC (ENG),185
30,Ghana,2,Away,2,16,30202,2,DF,Lamptey Tariq,Tariq Kwame Nii-Lante,Lamptey,Tariq,30/9/2000,Brighton & Hove Albion FC (ENG),170
30,Ghana,2,Away,3,16,30203,3,DF,Odoi Denis,Denis Frimpong,Odoi,Odoi,27/5/1988,Club Brugge (BEL),178
30,Ghana,2,Away,4,16,30204,4,DF,Salisu Mohammed,Mohammed Salisu,Abdul Karim,Salisu,19/4/1999,Southampton FC (ENG),191
30,Ghana,2,Away,5,16,30205,6,MC,Owusu Elisha,Elisha,Owusu,Owusu,7/11/1997,KAA Gent (BEL),182
30,Ghana,2,Away,6,16,30206,9,DC,Ayew Jordan,Jordan Pierre,Ayew,J. Ayew,11/9/1991,Crystal Palace FC (ENG),182
30,Ghana,2,Away,7,16,30207,10,DC,Ayew Andre,André Morgan Rami,Ayew,A. Ayew,17/12/1989,Al Sadd SC (QAT),175
30,Ghana,2,Away,8,16,30208,17,DF,Baba Abdul Rahman,Abdul Rahman,Baba,Baba,2/7/1994,Reading FC (ENG),180
30,Ghana,2,Away,9,16,30209,18,DF,Amartey Daniel,Daniel,Amartey,Amartey,21/12/1994,Leicester City FC (ENG),186
30,Ghana,2,Away,10,16,30210,19,DC,Williams Inaki,Iñaki,Williams Arthuer,Iñaki,15/6/1994,Athletic Club (ESP),186
30,Ghana,2,Away,11,16,30211,20,MC,Kudus Mohammed,Kudus,Mohammed,Kudus,2/8/2000,AFC Ajax (NED),175
30,Ghana,2,Away,12,16,30212,22,MC,Sulemana Kamaldeen,Kamaldeen,Sulemana,Sulemana,15/2/2002,Stade Rennais FC (FRA),174
30,Ghana,2,Away,13,16,30213,23,DF,Djiku Alexander,Alexander Kwabena Baidooh,Djiku,Djiku,9/8/1994,RC Strasbourg (FRA),182
30,Ghana,2,Away,14,16,30214,25,DC,Semenyo Antoine,Antoine Serlom,Semenyo,Semenyo,7/1/2000,Bristol City FC (ENG),172
30,Ghana,2,Away,15,16,30215,7,MC,Issahaku Fatawu,Abdul Fatawu,Issahaku,Fatawu,8/3/2004,Sporting CP (POR),177
30,Ghana,2,Away,16,22,30216,8,MC,Kyereh Daniel-Kofi,Daniel-Kofi,Kyereh,Kyere,8/3/1996,SC Freiburg (GER),179
30,Ghana,2,Away,17,22,30217,11,MC,Bukari Osman,Osman,Bukari,Osman,13/12/1998,FK Crvena Zvezda (SRB),170
30,Ghana,2,Away,18,22,30218,13,MC,Afriyie Daniel,Daniel,Afriyie Bernieh,Bernieh,26/6/2001,Hearts Of Oak SC (GHA),170
30,Ghana,2,Away,19,22,30219,14,DF,Mensah Gideon,Gideon,Mensah,Mensah,18/7/1998,AJ Auxerre (FRA),178
30,Ghana,2,Away,20,22,30220,15,DF,Aidoo Joseph,Joseph,Aidoo,Aidoo,29/9/1995,RC Celta Vigo (ESP),184
30,Ghana,2,Away,21,22,30221,21,MC,Abdul Samed Salis,Salis,Abdul Samed,Salis,26/3/2000,RC Lens (FRA),179
30,Ghana,2,Away,22,22,30222,24,MC,Sowah Kamal,Kamal,Sowah,Sowah,9/1/2000,Club Brugge (BEL),179
30,Ghana,2,Away,23,22,30223,26,DF,Alidu Seidu,Seidu,Alidu,Seidu,4/6/2000,Clermont Foot (FRA),173
30,Ghana,3,Goalkeeper,1,28,30301,1,PO,Zigi Lawrence Ati,Lawrence Ati,Zigi,Zigi,29/11/1996,FC St. Gallen (SUI),188
30,Ghana,3,Goalkeeper,2,55,30302,12,PO,Danlad Ibrahim,Danlad,Ibrahim,Danlad,2/12/2002,Asante Kotoko SC (GHA),181
30,Ghana,3,Goalkeeper,3,55,30303,16,PO,Nurudeen Manaf,Abdul Manaf,Nurudeen,Manaf,8/2/1999,KAS Eupen (BEL),190
31,Uruguay,1,Home,1,7,31101,15,MC,Valverde Federico,Federico Santiago,Valverde Dipetta,F. Valverde,22/7/1998,Real Madrid CF (ESP),182
31,Uruguay,1,Home,2,16,31102,2,DF,Gimenez Jose Maria,José María,Giménez De Vargas,J. M. Giménez,20/1/1995,CA Atlético Madrid (ESP),185
31,Uruguay,1,Home,3,16,31103,3,DF,Godin Diego,Diego Roberto,Godin Leal,D. Godin,16/2/1986,CA Velez Sarsfield (ARG),185
31,Uruguay,1,Home,4,16,31104,4,DF,Araujo Ronald,Ronald Federico,Araujo Da Silva,R. Araujo,7/3/1999,FC Barcelona (ESP),185
31,Uruguay,1,Home,5,16,31105,5,MC,Vecino Matias,Matias,Vecino Falero,M. Vecino,24/8/1991,SS Lazio (ITA),189
